index,location,origin_date,target_date,output_type,output_type_id,value,target
314,LAO_G,2025-04-30,2025-11-30,quantile,0.25,7.633146286010742,WNV cases
315,LAO_G,2025-04-30,2025-11-30,quantile,0.3,7.693889617919922,WNV cases
316,LAO_G,2025-04-30,2025-11-30,quantile,0.35,7.7653374671936035,WNV cases
317,LAO_G,2025-04-30,2025-11-30,quantile,0.4,7.873030662536621,WNV cases
318,LAO_G,2025-04-30,2025-11-30,quantile,0.45,7.956493854522705,WNV cases
319,LAO_G,2025-04-30,2025-11-30,quantile,0.5,8.011420249938965,WNV cases
320,LAO_G,2025-04-30,2025-11-30,quantile,0.55,8.082578659057617,WNV cases
321,LAO_G,2025-04-30,2025-11-30,quantile,0.6,8.117947578430176,WNV cases
322,LAO_G,2025-04-30,2025-11-30,quantile,0.65,8.173977851867676,WNV cases
323,LAO_G,2025-04-30,2025-11-30,quantile,0.7,8.230990409851074,WNV cases
324,LAO_G,2025-04-30,2025-11-30,quantile,0.75,8.310781478881836,WNV cases
325,LAO_G,2025-04-30,2025-11-30,quantile,0.8,8.384542465209961,WNV cases
326,LAO_G,2025-04-30,2025-11-30,quantile,0.85,8.516887664794922,WNV cases
327,LAO_G,2025-04-30,2025-11-30,quantile,0.9,8.677518844604492,WNV cases
328,LAO_G,2025-04-30,2025-11-30,quantile,0.95,8.997217178344727,WNV cases
329,LAO_G,2025-04-30,2025-11-30,quantile,0.99,9.24630355834961,WNV cases
330,LAO_G,2025-04-30,2025-12-31,cdf,0,4.0094273662517724e-46,No WNV activity
331,LAO_G,2025-04-30,2025-12-31,quantile,0.01,4.355709552764893,WNV cases
332,LAO_G,2025-04-30,2025-12-31,quantile,0.05,4.63388204574585,WNV cases
333,LAO_G,2025-04-30,2025-12-31,quantile,0.1,4.819984436035156,WNV cases
334,LAO_G,2025-04-30,2025-12-31,quantile,0.15,4.964236259460449,WNV cases
335,LAO_G,2025-04-30,2025-12-31,quantile,0.2,5.023343563079834,WNV cases
336,LAO_G,2025-04-30,2025-12-31,quantile,0.25,5.07793664932251,WNV cases
337,LAO_G,2025-04-30,2025-12-31,quantile,0.3,5.118076801300049,WNV cases
338,LAO_G,2025-04-30,2025-12-31,quantile,0.35,5.165909290313721,WNV cases
339,LAO_G,2025-04-30,2025-12-31,quantile,0.4,5.236537933349609,WNV cases
340,LAO_G,2025-04-30,2025-12-31,quantile,0.45,5.292099952697754,WNV cases
341,LAO_G,2025-04-30,2025-12-31,quantile,0.5,5.329526901245117,WNV cases
342,LAO_G,2025-04-30,2025-12-31,quantile,0.55,5.376531600952148,WNV cases
343,LAO_G,2025-04-30,2025-12-31,quantile,0.6,5.399442672729492,WNV cases
344,LAO_G,2025-04-30,2025-12-31,quantile,0.65,5.435859203338623,WNV cases
345,LAO_G,2025-04-30,2025-12-31,quantile,0.7,5.475739002227783,WNV cases
346,LAO_G,2025-04-30,2025-12-31,quantile,0.75,5.528392791748047,WNV cases
347,LAO_G,2025-04-30,2025-12-31,quantile,0.8,5.576699256896973,WNV cases
348,LAO_G,2025-04-30,2025-12-31,quantile,0.85,5.665907382965088,WNV cases
349,LAO_G,2025-04-30,2025-12-31,quantile,0.9,5.772355556488037,WNV cases
350,LAO_G,2025-04-30,2025-12-31,quantile,0.95,5.984040260314941,WNV cases
351,LAO_G,2025-04-30,2025-12-31,quantile,0.99,6.150161743164063,WNV cases
352,ScV_N,2025-04-30,2025-05-31,cdf,0,6.269006296961047e-54,No WNV activity
353,ScV_N,2025-04-30,2025-05-31,quantile,0.01,0.0086369449272751,WNV cases
354,ScV_N,2025-04-30,2025-05-31,quantile,0.05,0.0091215353459119,WNV cases
355,ScV_N,2025-04-30,2025-05-31,quantile,0.1,0.0093439407646656,WNV cases
356,ScV_N,2025-04-30,2025-05-31,quantile,0.15,0.0095232455059885,WNV cases
357,ScV_N,2025-04-30,2025-05-31,quantile,0.2,0.0096816290169954,WNV cases
358,ScV_N,2025-04-30,2025-05-31,quantile,0.25,0.0097719393670558,WNV cases
359,ScV_N,2025-04-30,2025-05-31,quantile,0.3,0.0098670162260532,WNV cases
360,ScV_N,2025-04-30,2025-05-31,quantile,0.35,0.0099190464243292,WNV cases
361,ScV_N,2025-04-30,2025-05-31,quantile,0.4,0.0099888285622,WNV cases
362,ScV_N,2025-04-30,2025-05-31,quantile,0.45,0.0100760301575064,WNV cases
363,ScV_N,2025-04-30,2025-05-31,quantile,0.5,0.0101428739726543,WNV cases
364,ScV_N,2025-04-30,2025-05-31,quantile,0.55,0.0102441804483532,WNV cases
365,ScV_N,2025-04-30,2025-05-31,quantile,0.6,0.0103222969919443,WNV cases
366,ScV_N,2025-04-30,2025-05-31,quantile,0.65,0.0104345809668302,WNV cases
367,ScV_N,2025-04-30,2025-05-31,quantile,0.7,0.0105160418897867,WNV cases
368,ScV_N,2025-04-30,2025-05-31,quantile,0.75,0.0106377201154828,WNV cases
369,ScV_N,2025-04-30,2025-05-31,quantile,0.8,0.0107748014852404,WNV cases
370,ScV_N,2025-04-30,2025-05-31,quantile,0.85,0.010878269560635,WNV cases
371,ScV_N,2025-04-30,2025-05-31,quantile,0.9,0.0110939228907227,WNV cases
372,ScV_N,2025-04-30,2025-05-31,quantile,0.95,0.0112890833988785,WNV cases
373,ScV_N,2025-04-30,2025-05-31,quantile,0.99,0.0116204097867012,WNV cases
374,ScV_N,2025-04-30,2025-06-30,cdf,0,6.275210889669763e-54,No WNV activity
375,ScV_N,2025-04-30,2025-06-30,quantile,0.01,0.3584026396274566,WNV cases
376,ScV_N,2025-04-30,2025-06-30,quantile,0.05,0.3785114586353302,WNV cases
377,ScV_N,2025-04-30,2025-06-30,quantile,0.1,0.3877402544021606,WNV cases
378,ScV_N,2025-04-30,2025-06-30,quantile,0.15,0.3951808512210846,WNV cases
379,ScV_N,2025-04-30,2025-06-30,quantile,0.2,0.4017537534236908,WNV cases
380,ScV_N,2025-04-30,2025-06-30,quantile,0.25,0.405501127243042,WNV cases
381,ScV_N,2025-04-30,2025-06-30,quantile,0.3,0.409446507692337,WNV cases
382,ScV_N,2025-04-30,2025-06-30,quantile,0.35,0.4116049706935882,WNV cases
383,ScV_N,2025-04-30,2025-06-30,quantile,0.4,0.4145018458366394,WNV cases
384,ScV_N,2025-04-30,2025-06-30,quantile,0.45,0.4181195199489593,WNV cases
385,ScV_N,2025-04-30,2025-06-30,quantile,0.5,0.4208930134773254,WNV cases
386,ScV_N,2025-04-30,2025-06-30,quantile,0.55,0.4250974953174591,WNV cases
387,ScV_N,2025-04-30,2025-06-30,quantile,0.6,0.4283386170864105,WNV cases
388,ScV_N,2025-04-30,2025-06-30,quantile,0.65,0.4329983592033386,WNV cases
389,ScV_N,2025-04-30,2025-06-30,quantile,0.7,0.436378538608551,WNV cases
390,ScV_N,2025-04-30,2025-06-30,quantile,0.75,0.4414272308349609,WNV cases
391,ScV_N,2025-04-30,2025-06-30,quantile,0.8,0.4471166729927063,WNV cases
392,ScV_N,2025-04-30,2025-06-30,quantile,0.85,0.4514095783233642,WNV cases
393,ScV_N,2025-04-30,2025-06-30,quantile,0.9,0.4603592455387115,WNV cases
394,ScV_N,2025-04-30,2025-06-30,quantile,0.95,0.4684570133686065,WNV cases
395,ScV_N,2025-04-30,2025-06-30,quantile,0.99,0.4822072684764862,WNV cases
396,ScV_N,2025-04-30,2025-07-31,cdf,0,6.193855815264528e-54,No WNV activity
397,ScV_N,2025-04-30,2025-07-31,quantile,0.01,5.553379058837891,WNV cases
398,ScV_N,2025-04-30,2025-07-31,quantile,0.05,5.8649210929870605,WNV cases
399,ScV_N,2025-04-30,2025-07-31,quantile,0.1,6.007946491241455,WNV cases
400,ScV_N,2025-04-30,2025-07-31,quantile,0.15,6.123228549957275,WNV cases
401,ScV_N,2025-04-30,2025-07-31,quantile,0.2,6.225024223327637,WNV cases
402,ScV_N,2025-04-30,2025-07-31,quantile,0.25,6.283126354217529,WNV cases
403,ScV_N,2025-04-30,2025-07-31,quantile,0.3,6.344179153442383,WNV cases
404,ScV_N,2025-04-30,2025-07-31,quantile,0.35,6.377699851989746,WNV cases
405,ScV_N,2025-04-30,2025-07-31,quantile,0.4,6.422523498535156,WNV cases
406,ScV_N,2025-04-30,2025-07-31,quantile,0.45,6.4786057472229,WNV cases
407,ScV_N,2025-04-30,2025-07-31,quantile,0.5,6.521663188934326,WNV cases
408,ScV_N,2025-04-30,2025-07-31,quantile,0.55,6.586732864379883,WNV cases
409,ScV_N,2025-04-30,2025-07-31,quantile,0.6,6.63693904876709,WNV cases
410,ScV_N,2025-04-30,2025-07-31,quantile,0.65,6.709111213684082,WNV cases
411,ScV_N,2025-04-30,2025-07-31,quantile,0.7,6.761542797088623,WNV cases
412,ScV_N,2025-04-30,2025-07-31,quantile,0.75,6.839715480804443,WNV cases
413,ScV_N,2025-04-30,2025-07-31,quantile,0.8,6.927900791168213,WNV cases
414,ScV_N,2025-04-30,2025-07-31,quantile,0.85,6.994368076324463,WNV cases
415,ScV_N,2025-04-30,2025-07-31,quantile,0.9,7.133143424987793,WNV cases
416,ScV_N,2025-04-30,2025-07-31,quantile,0.95,7.258487701416016,WNV cases
417,ScV_N,2025-04-30,2025-07-31,quantile,0.99,7.47157621383667,WNV cases
418,ScV_N,2025-04-30,2025-08-31,cdf,0,5.542356543168145e-54,No WNV activity
419,ScV_N,2025-04-30,2025-08-31,quantile,0.01,39.39110565185547,WNV cases
420,ScV_N,2025-04-30,2025-08-31,quantile,0.05,41.59911346435547,WNV cases
421,ScV_N,2025-04-30,2025-08-31,quantile,0.1,42.61483001708984,WNV cases
422,ScV_N,2025-04-30,2025-08-31,quantile,0.15,43.43157958984375,WNV cases
423,ScV_N,2025-04-30,2025-08-31,quantile,0.2,44.1515007019043,WNV cases
424,ScV_N,2025-04-30,2025-08-31,quantile,0.25,44.56480026245117,WNV cases
425,ScV_N,2025-04-30,2025-08-31,quantile,0.3,44.99458312988281,WNV cases
426,ScV_N,2025-04-30,2025-08-31,quantile,0.35,45.23567962646485,WNV cases
427,ScV_N,2025-04-30,2025-08-31,quantile,0.4,45.55094528198242,WNV cases
428,ScV_N,2025-04-30,2025-08-31,quantile,0.45,45.95008087158203,WNV cases
429,ScV_N,2025-04-30,2025-08-31,quantile,0.5,46.25746536254883,WNV cases
430,ScV_N,2025-04-30,2025-08-31,quantile,0.55,46.716896057128906,WNV cases
431,ScV_N,2025-04-30,2025-08-31,quantile,0.6,47.07217788696289,WNV cases
432,ScV_N,2025-04-30,2025-08-31,quantile,0.65,47.58306503295898,WNV cases
433,ScV_N,2025-04-30,2025-08-31,quantile,0.7,47.95759963989258,WNV cases
434,ScV_N,2025-04-30,2025-08-31,quantile,0.75,48.508209228515625,WNV cases
435,ScV_N,2025-04-30,2025-08-31,quantile,0.8,49.136417388916016,WNV cases
436,ScV_N,2025-04-30,2025-08-31,quantile,0.85,49.60507583618164,WNV cases
437,ScV_N,2025-04-30,2025-08-31,quantile,0.9,50.59320068359375,WNV cases
438,ScV_N,2025-04-30,2025-08-31,quantile,0.95,51.47667694091797,WNV cases
439,ScV_N,2025-04-30,2025-08-31,quantile,0.99,52.98941802978516,WNV cases
440,ScV_N,2025-04-30,2025-09-30,cdf,0,5.0188437499683295e-54,No WNV activity
441,ScV_N,2025-04-30,2025-09-30,quantile,0.01,41.31947326660156,WNV cases
442,ScV_N,2025-04-30,2025-09-30,quantile,0.05,43.6330680847168,WNV cases
443,ScV_N,2025-04-30,2025-09-30,quantile,0.1,44.69993591308594,WNV cases
444,ScV_N,2025-04-30,2025-09-30,quantile,0.15,45.55602264404297,WNV cases
445,ScV_N,2025-04-30,2025-09-30,quantile,0.2,46.30876159667969,WNV cases
446,ScV_N,2025-04-30,2025-09-30,quantile,0.25,46.74411010742188,WNV cases
447,ScV_N,2025-04-30,2025-09-30,quantile,0.3,47.19042205810547,WNV cases
448,ScV_N,2025-04-30,2025-09-30,quantile,0.35,47.4470100402832,WNV cases
449,ScV_N,2025-04-30,2025-09-30,quantile,0.4,47.77809524536133,WNV cases
450,ScV_N,2025-04-30,2025-09-30,quantile,0.45,48.19453048706055,WNV cases
451,ScV_N,2025-04-30,2025-09-30,quantile,0.5,48.5174560546875,WNV cases
452,ScV_N,2025-04-30,2025-09-30,quantile,0.55,48.99962615966797,WNV cases
453,ScV_N,2025-04-30,2025-09-30,quantile,0.6,49.37119674682617,WNV cases
454,ScV_N,2025-04-30,2025-09-30,quantile,0.65,49.90526580810547,WNV cases
455,ScV_N,2025-04-30,2025-09-30,quantile,0.7,50.3013916015625,WNV cases
456,ScV_N,2025-04-30,2025-09-30,quantile,0.75,50.87531280517578,WNV cases
457,ScV_N,2025-04-30,2025-09-30,quantile,0.8,51.536888122558594,WNV cases
458,ScV_N,2025-04-30,2025-09-30,quantile,0.85,52.0244026184082,WNV cases
459,ScV_N,2025-04-30,2025-09-30,quantile,0.9,53.06373977661133,WNV cases
460,ScV_N,2025-04-30,2025-09-30,quantile,0.95,53.9866943359375,WNV cases
461,ScV_N,2025-04-30,2025-09-30,quantile,0.99,55.57677459716797,WNV cases
462,ScV_N,2025-04-30,2025-10-31,cdf,0,4.934537549322013e-54,No WNV activity
463,ScV_N,2025-04-30,2025-10-31,quantile,0.01,19.83591651916504,WNV cases
464,ScV_N,2025-04-30,2025-10-31,quantile,0.05,20.945898056030277,WNV cases
465,ScV_N,2025-04-30,2025-10-31,quantile,0.1,21.458438873291016,WNV cases
466,ScV_N,2025-04-30,2025-10-31,quantile,0.15,21.8695011138916,WNV cases
467,ScV_N,2025-04-30,2025-10-31,quantile,0.2,22.23042297363281,WNV cases
468,ScV_N,2025-04-30,2025-10-31,quantile,0.25,22.440019607543945,WNV cases
469,ScV_N,2025-04-30,2025-10-31,quantile,0.3,22.652782440185547,WNV cases
470,ScV_N,2025-04-30,2025-10-31,quantile,0.35,22.77679443359375,WNV cases
471,ScV_N,2025-04-30,2025-10-31,quantile,0.4,22.93580436706543,WNV cases
472,ScV_N,2025-04-30,2025-10-31,quantile,0.45,23.13504981994629,WNV cases
473,ScV_N,2025-04-30,2025-10-31,quantile,0.5,23.29014205932617,WNV cases
474,ScV_N,2025-04-30,2025-10-31,quantile,0.55,23.522294998168945,WNV cases
475,ScV_N,2025-04-30,2025-10-31,quantile,0.6,23.70025634765625,WNV cases
476,ScV_N,2025-04-30,2025-10-31,quantile,0.65,23.958683013916016,WNV cases
477,ScV_N,2025-04-30,2025-10-31,quantile,0.7,24.14700508117676,WNV cases
478,ScV_N,2025-04-30,2025-10-31,quantile,0.75,24.42211532592773,WNV cases
479,ScV_N,2025-04-30,2025-10-31,quantile,0.8,24.740034103393555,WNV cases
480,ScV_N,2025-04-30,2025-10-31,quantile,0.85,24.972681045532227,WNV cases
481,ScV_N,2025-04-30,2025-10-31,quantile,0.9,25.473529815673828,WNV cases
482,ScV_N,2025-04-30,2025-10-31,quantile,0.95,25.91514205932617,WNV cases
483,ScV_N,2025-04-30,2025-10-31,quantile,0.99,26.680233001708984,WNV cases
484,ScV_N,2025-04-30,2025-11-30,cdf,0,7.133433070197623e-54,No WNV activity
485,ScV_N,2025-04-30,2025-11-30,quantile,0.01,2.7191312313079834,WNV cases
486,ScV_N,2025-04-30,2025-11-30,quantile,0.05,2.871223926544189,WNV cases
487,ScV_N,2025-04-30,2025-11-30,quantile,0.1,2.9415109157562256,WNV cases
488,ScV_N,2025-04-30,2025-11-30,quantile,0.15,2.998175859451294,WNV cases
489,ScV_N,2025-04-30,2025-11-30,quantile,0.2,3.047813892364502,WNV cases
490,ScV_N,2025-04-30,2025-11-30,quantile,0.25,3.076770067214966,WNV cases
491,ScV_N,2025-04-30,2025-11-30,quantile,0.3,3.10559606552124,WNV cases
492,ScV_N,2025-04-30,2025-11-30,quantile,0.35,3.1224305629730225,WNV cases
493,ScV_N,2025-04-30,2025-11-30,quantile,0.4,3.1453797817230225,WNV cases
494,ScV_N,2025-04-30,2025-11-30,quantile,0.45,3.171421766281128,WNV cases
495,ScV_N,2025-04-30,2025-11-30,quantile,0.5,3.192535161972046,WNV cases
496,ScV_N,2025-04-30,2025-11-30,quantile,0.55,3.225106000900269,WNV cases
497,ScV_N,2025-04-30,2025-11-30,quantile,0.6,3.249422073364258,WNV cases
498,ScV_N,2025-04-30,2025-11-30,quantile,0.65,3.2858893871307373,WNV cases
499,ScV_N,2025-04-30,2025-11-30,quantile,0.7,3.3104472160339355,WNV cases
500,ScV_N,2025-04-30,2025-11-30,quantile,0.75,3.348796129226685,WNV cases
501,ScV_N,2025-04-30,2025-11-30,quantile,0.8,3.3919548988342285,WNV cases
502,ScV_N,2025-04-30,2025-11-30,quantile,0.85,3.423511743545532,WNV cases
503,ScV_N,2025-04-30,2025-11-30,quantile,0.9,3.493513822555542,WNV cases
504,ScV_N,2025-04-30,2025-11-30,quantile,0.95,3.5535638332366943,WNV cases
505,ScV_N,2025-04-30,2025-11-30,quantile,0.99,3.6594862937927246,WNV cases
506,ScV_N,2025-04-30,2025-12-31,cdf,0,6.251871822110401e-54,No WNV activity
507,ScV_N,2025-04-30,2025-12-31,quantile,0.01,0.4828176498413086,WNV cases
508,ScV_N,2025-04-30,2025-12-31,quantile,0.05,0.5098257064819336,WNV cases
509,ScV_N,2025-04-30,2025-12-31,quantile,0.1,0.5223053097724915,WNV cases
510,ScV_N,2025-04-30,2025-12-31,quantile,0.15,0.5323474407196045,WNV cases
511,ScV_N,2025-04-30,2025-12-31,quantile,0.2,0.541149914264679,WNV cases
512,ScV_N,2025-04-30,2025-12-31,quantile,0.25,0.54627925157547,WNV cases
513,ScV_N,2025-04-30,2025-12-31,quantile,0.3,0.5514146685600281,WNV cases
514,ScV_N,2025-04-30,2025-12-31,quantile,0.35,0.5544162392616272,WNV cases
515,ScV_N,2025-04-30,2025-12-31,quantile,0.4,0.5584134459495544,WNV cases
516,ScV_N,2025-04-30,2025-12-31,quantile,0.45,0.5631209015846252,WNV cases
517,ScV_N,2025-04-30,2025-12-31,quantile,0.5,0.5668790340423584,WNV cases
518,ScV_N,2025-04-30,2025-12-31,quantile,0.55,0.5726181268692017,WNV cases
519,ScV_N,2025-04-30,2025-12-31,quantile,0.6,0.5769394040107727,WNV cases
520,ScV_N,2025-04-30,2025-12-31,quantile,0.65,0.5833560824394226,WNV cases
521,ScV_N,2025-04-30,2025-12-31,quantile,0.7,0.5877888798713684,WNV cases
522,ScV_N,2025-04-30,2025-12-31,quantile,0.75,0.5945578813552856,WNV cases
523,ScV_N,2025-04-30,2025-12-31,quantile,0.8,0.6022471189498901,WNV cases
524,ScV_N,2025-04-30,2025-12-31,quantile,0.85,0.6078683137893677,WNV cases
525,ScV_N,2025-04-30,2025-12-31,quantile,0.9,0.6202200651168823,WNV cases
526,ScV_N,2025-04-30,2025-12-31,quantile,0.95,0.630908727645874,WNV cases
527,ScV_N,2025-04-30,2025-12-31,quantile,0.99,0.6496567726135254,WNV cases
528,ScV_S,2025-04-30,2025-05-31,cdf,0,1.9825627403264572e-41,No WNV activity
529,ScV_S,2025-04-30,2025-05-31,quantile,0.01,0.0261317528784275,WNV cases
530,ScV_S,2025-04-30,2025-05-31,quantile,0.05,0.0276716146618127,WNV cases
531,ScV_S,2025-04-30,2025-05-31,quantile,0.1,0.028887540102005,WNV cases
532,ScV_S,2025-04-30,2025-05-31,quantile,0.15,0.0293295998126268,WNV cases
533,ScV_S,2025-04-30,2025-05-31,quantile,0.2,0.0295025184750556,WNV cases
534,ScV_S,2025-04-30,2025-05-31,quantile,0.25,0.0301963277161121,WNV cases
535,ScV_S,2025-04-30,2025-05-31,quantile,0.3,0.0306320060044527,WNV cases
536,ScV_S,2025-04-30,2025-05-31,quantile,0.35,0.0309168901294469,WNV cases
537,ScV_S,2025-04-30,2025-05-31,quantile,0.4,0.0311151444911956,WNV cases
538,ScV_S,2025-04-30,2025-05-31,quantile,0.45,0.0312978886067867,WNV cases
539,ScV_S,2025-04-30,2025-05-31,quantile,0.5,0.0316344238817691,WNV cases
540,ScV_S,2025-04-30,2025-05-31,quantile,0.55,0.0320177637040615,WNV cases
541,ScV_S,2025-04-30,2025-05-31,quantile,0.6,0.0321662351489067,WNV cases
542,ScV_S,2025-04-30,2025-05-31,quantile,0.65,0.0326479785144329,WNV cases
543,ScV_S,2025-04-30,2025-05-31,quantile,0.7,0.0329623706638813,WNV cases
544,ScV_S,2025-04-30,2025-05-31,quantile,0.75,0.0332757122814655,WNV cases
545,ScV_S,2025-04-30,2025-05-31,quantile,0.8,0.0336133241653442,WNV cases
546,ScV_S,2025-04-30,2025-05-31,quantile,0.85,0.0342515110969543,WNV cases
547,ScV_S,2025-04-30,2025-05-31,quantile,0.9,0.0348961129784584,WNV cases
548,ScV_S,2025-04-30,2025-05-31,quantile,0.95,0.0357928313314914,WNV cases
549,ScV_S,2025-04-30,2025-05-31,quantile,0.99,0.0368946567177772,WNV cases
550,ScV_S,2025-04-30,2025-06-30,cdf,0,1.9880926634314146e-41,No WNV activity
551,ScV_S,2025-04-30,2025-06-30,quantile,0.01,0.4030040800571441,WNV cases
552,ScV_S,2025-04-30,2025-06-30,quantile,0.05,0.4267515838146209,WNV cases
553,ScV_S,2025-04-30,2025-06-30,quantile,0.1,0.4455043375492096,WNV cases
554,ScV_S,2025-04-30,2025-06-30,quantile,0.15,0.4523210227489471,WNV cases
555,ScV_S,2025-04-30,2025-06-30,quantile,0.2,0.4549883008003235,WNV cases
556,ScV_S,2025-04-30,2025-06-30,quantile,0.25,0.4656882584095001,WNV cases
557,ScV_S,2025-04-30,2025-06-30,quantile,0.3,0.4724070727825165,WNV cases
558,ScV_S,2025-04-30,2025-06-30,quantile,0.35,0.4768009185791015,WNV cases
559,ScV_S,2025-04-30,2025-06-30,quantile,0.4,0.4798604846000671,WNV cases
560,ScV_S,2025-04-30,2025-06-30,quantile,0.45,0.4826764166355133,WNV cases
561,ScV_S,2025-04-30,2025-06-30,quantile,0.5,0.4878677129745483,WNV cases
562,ScV_S,2025-04-30,2025-06-30,quantile,0.55,0.4937790334224701,WNV cases
563,ScV_S,2025-04-30,2025-06-30,quantile,0.6,0.4960683584213257,WNV cases
564,ScV_S,2025-04-30,2025-06-30,quantile,0.65,0.5034971237182617,WNV cases
565,ScV_S,2025-04-30,2025-06-30,quantile,0.7,0.5083461999893188,WNV cases
566,ScV_S,2025-04-30,2025-06-30,quantile,0.75,0.5131790637969971,WNV cases
567,ScV_S,2025-04-30,2025-06-30,quantile,0.8,0.5183862447738647,WNV cases
568,ScV_S,2025-04-30,2025-06-30,quantile,0.85,0.5282279253005981,WNV cases
569,ScV_S,2025-04-30,2025-06-30,quantile,0.9,0.538171112537384,WNV cases
570,ScV_S,2025-04-30,2025-06-30,quantile,0.95,0.5519979596138,WNV cases
571,ScV_S,2025-04-30,2025-06-30,quantile,0.99,0.5689894556999207,WNV cases
572,ScV_S,2025-04-30,2025-07-31,cdf,0,1.989672210557587e-41,No WNV activity
573,ScV_S,2025-04-30,2025-07-31,quantile,0.01,3.0091352462768555,WNV cases
574,ScV_S,2025-04-30,2025-07-31,quantile,0.05,3.1864421367645264,WNV cases
575,ScV_S,2025-04-30,2025-07-31,quantile,0.1,3.3264729976654053,WNV cases
576,ScV_S,2025-04-30,2025-07-31,quantile,0.15,3.37736177444458,WNV cases
577,ScV_S,2025-04-30,2025-07-31,quantile,0.2,3.3972744941711426,WNV cases
578,ScV_S,2025-04-30,2025-07-31,quantile,0.25,3.477173089981079,WNV cases
579,ScV_S,2025-04-30,2025-07-31,quantile,0.3,3.5273399353027344,WNV cases
580,ScV_S,2025-04-30,2025-07-31,quantile,0.35,3.560142755508423,WNV cases
581,ScV_S,2025-04-30,2025-07-31,quantile,0.4,3.583000659942627,WNV cases
582,ScV_S,2025-04-30,2025-07-31,quantile,0.45,3.6040217876434326,WNV cases
583,ScV_S,2025-04-30,2025-07-31,quantile,0.5,3.642792224884033,WNV cases
584,ScV_S,2025-04-30,2025-07-31,quantile,0.55,3.686911582946777,WNV cases
585,ScV_S,2025-04-30,2025-07-31,quantile,0.6,3.704010009765625,WNV cases
586,ScV_S,2025-04-30,2025-07-31,quantile,0.65,3.759485244750977,WNV cases
587,ScV_S,2025-04-30,2025-07-31,quantile,0.7,3.795685291290283,WNV cases
588,ScV_S,2025-04-30,2025-07-31,quantile,0.75,3.8317832946777344,WNV cases
589,ScV_S,2025-04-30,2025-07-31,quantile,0.8,3.870671033859253,WNV cases
590,ScV_S,2025-04-30,2025-07-31,quantile,0.85,3.944149255752564,WNV cases
591,ScV_S,2025-04-30,2025-07-31,quantile,0.9,4.018394470214844,WNV cases
592,ScV_S,2025-04-30,2025-07-31,quantile,0.95,4.121629238128662,WNV cases
593,ScV_S,2025-04-30,2025-07-31,quantile,0.99,4.248489856719971,WNV cases
594,ScV_S,2025-04-30,2025-08-31,cdf,0,1.9528490451954774e-41,No WNV activity
595,ScV_S,2025-04-30,2025-08-31,quantile,0.01,29.63802146911621,WNV cases
596,ScV_S,2025-04-30,2025-08-31,quantile,0.05,31.384069442749023,WNV cases
597,ScV_S,2025-04-30,2025-08-31,quantile,0.1,32.763431549072266,WNV cases
598,ScV_S,2025-04-30,2025-08-31,quantile,0.15,33.26444625854492,WNV cases
599,ScV_S,2025-04-30,2025-08-31,quantile,0.2,33.46038055419922,WNV cases
600,ScV_S,2025-04-30,2025-08-31,quantile,0.25,34.24763488769531,WNV cases
601,ScV_S,2025-04-30,2025-08-31,quantile,0.3,34.741363525390625,WNV cases
602,ScV_S,2025-04-30,2025-08-31,quantile,0.35,35.064598083496094,WNV cases
603,ScV_S,2025-04-30,2025-08-31,quantile,0.4,35.28994369506836,WNV cases
604,ScV_S,2025-04-30,2025-08-31,quantile,0.45,35.49656295776367,WNV cases
605,ScV_S,2025-04-30,2025-08-31,quantile,0.5,35.87838363647461,WNV cases
606,ScV_S,2025-04-30,2025-08-31,quantile,0.55,36.31299209594727,WNV cases
607,ScV_S,2025-04-30,2025-08-31,quantile,0.6,36.48102951049805,WNV cases
608,ScV_S,2025-04-30,2025-08-31,quantile,0.65,37.02785873413086,WNV cases
609,ScV_S,2025-04-30,2025-08-31,quantile,0.7,37.384090423583984,WNV cases
610,ScV_S,2025-04-30,2025-08-31,quantile,0.75,37.73979568481445,WNV cases
611,ScV_S,2025-04-30,2025-08-31,quantile,0.8,38.12307357788086,WNV cases
612,ScV_S,2025-04-30,2025-08-31,quantile,0.85,38.846656799316406,WNV cases
613,ScV_S,2025-04-30,2025-08-31,quantile,0.9,39.57733154296875,WNV cases
614,ScV_S,2025-04-30,2025-08-31,quantile,0.95,40.59417343139648,WNV cases
615,ScV_S,2025-04-30,2025-08-31,quantile,0.99,41.84355163574219,WNV cases
616,ScV_S,2025-04-30,2025-09-30,cdf,0,1.9302282291954079e-41,No WNV activity
617,ScV_S,2025-04-30,2025-09-30,quantile,0.01,50.34172821044922,WNV cases
618,ScV_S,2025-04-30,2025-09-30,quantile,0.05,53.306739807128906,WNV cases
619,ScV_S,2025-04-30,2025-09-30,quantile,0.1,55.65090560913086,WNV cases
620,ScV_S,2025-04-30,2025-09-30,quantile,0.15,56.50035095214844,WNV cases
621,ScV_S,2025-04-30,2025-09-30,quantile,0.2,56.83284378051758,WNV cases
622,ScV_S,2025-04-30,2025-09-30,quantile,0.25,58.17100524902344,WNV cases
623,ScV_S,2025-04-30,2025-09-30,quantile,0.3,59.00861740112305,WNV cases
624,ScV_S,2025-04-30,2025-09-30,quantile,0.35,59.55784606933594,WNV cases
625,ScV_S,2025-04-30,2025-09-30,quantile,0.4,59.94287490844727,WNV cases
626,ScV_S,2025-04-30,2025-09-30,quantile,0.45,60.29144287109375,WNV cases
627,ScV_S,2025-04-30,2025-09-30,quantile,0.5,60.94110107421875,WNV cases
