index,location,origin_date,target_date,output_type,output_type_id,value,target
313,LAO_G,2025-04-30,2025-11-30,quantile,0.2,0.6621323823928833,WNV cases
314,LAO_G,2025-04-30,2025-11-30,quantile,0.25,0.6704694032669067,WNV cases
315,LAO_G,2025-04-30,2025-11-30,quantile,0.3,0.6815500259399414,WNV cases
316,LAO_G,2025-04-30,2025-11-30,quantile,0.35,0.6914694905281067,WNV cases
317,LAO_G,2025-04-30,2025-11-30,quantile,0.4,0.6971540451049805,WNV cases
318,LAO_G,2025-04-30,2025-11-30,quantile,0.45,0.7113282680511475,WNV cases
319,LAO_G,2025-04-30,2025-11-30,quantile,0.5,0.7199146151542664,WNV cases
320,LAO_G,2025-04-30,2025-11-30,quantile,0.55,0.7258608937263489,WNV cases
321,LAO_G,2025-04-30,2025-11-30,quantile,0.6,0.736095666885376,WNV cases
322,LAO_G,2025-04-30,2025-11-30,quantile,0.65,0.7470876574516296,WNV cases
323,LAO_G,2025-04-30,2025-11-30,quantile,0.7,0.751937210559845,WNV cases
324,LAO_G,2025-04-30,2025-11-30,quantile,0.75,0.7555418014526367,WNV cases
325,LAO_G,2025-04-30,2025-11-30,quantile,0.8,0.7647097110748291,WNV cases
326,LAO_G,2025-04-30,2025-11-30,quantile,0.85,0.7772818803787231,WNV cases
327,LAO_G,2025-04-30,2025-11-30,quantile,0.9,0.7922101020812988,WNV cases
328,LAO_G,2025-04-30,2025-11-30,quantile,0.95,0.825473964214325,WNV cases
329,LAO_G,2025-04-30,2025-11-30,quantile,0.99,0.8564359545707703,WNV cases
330,LAO_G,2025-04-30,2025-12-31,cdf,0,2.2531263130490584e-35,No WNV activity
331,LAO_G,2025-04-30,2025-12-31,quantile,0.01,0.0732569023966789,WNV cases
332,LAO_G,2025-04-30,2025-12-31,quantile,0.05,0.0845938175916671,WNV cases
333,LAO_G,2025-04-30,2025-12-31,quantile,0.1,0.0854769945144653,WNV cases
334,LAO_G,2025-04-30,2025-12-31,quantile,0.15,0.0869507193565368,WNV cases
335,LAO_G,2025-04-30,2025-12-31,quantile,0.2,0.0878648534417152,WNV cases
336,LAO_G,2025-04-30,2025-12-31,quantile,0.25,0.0891163125634193,WNV cases
337,LAO_G,2025-04-30,2025-12-31,quantile,0.3,0.0904717072844505,WNV cases
338,LAO_G,2025-04-30,2025-12-31,quantile,0.35,0.0917096212506294,WNV cases
339,LAO_G,2025-04-30,2025-12-31,quantile,0.4,0.0924378931522369,WNV cases
340,LAO_G,2025-04-30,2025-12-31,quantile,0.45,0.0943326354026794,WNV cases
341,LAO_G,2025-04-30,2025-12-31,quantile,0.5,0.0954908058047294,WNV cases
342,LAO_G,2025-04-30,2025-12-31,quantile,0.55,0.0961522907018661,WNV cases
343,LAO_G,2025-04-30,2025-12-31,quantile,0.6,0.0973172038793563,WNV cases
344,LAO_G,2025-04-30,2025-12-31,quantile,0.65,0.098946027457714,WNV cases
345,LAO_G,2025-04-30,2025-12-31,quantile,0.7,0.0997778475284576,WNV cases
346,LAO_G,2025-04-30,2025-12-31,quantile,0.75,0.1001516133546829,WNV cases
347,LAO_G,2025-04-30,2025-12-31,quantile,0.8,0.1014976948499679,WNV cases
348,LAO_G,2025-04-30,2025-12-31,quantile,0.85,0.1024404540657997,WNV cases
349,LAO_G,2025-04-30,2025-12-31,quantile,0.9,0.1051216349005699,WNV cases
350,LAO_G,2025-04-30,2025-12-31,quantile,0.95,0.1091650053858757,WNV cases
351,LAO_G,2025-04-30,2025-12-31,quantile,0.99,0.1129325777292251,WNV cases
352,ScV_N,2025-04-30,2025-05-31,cdf,0,6.85302174314329e-37,No WNV activity
353,ScV_N,2025-04-30,2025-05-31,quantile,0.01,9.746646537678316e-05,WNV cases
354,ScV_N,2025-04-30,2025-05-31,quantile,0.05,0.0001116844432544,WNV cases
355,ScV_N,2025-04-30,2025-05-31,quantile,0.1,0.0001134684498538,WNV cases
356,ScV_N,2025-04-30,2025-05-31,quantile,0.15,0.0001152787590399,WNV cases
357,ScV_N,2025-04-30,2025-05-31,quantile,0.2,0.0001164941932074,WNV cases
358,ScV_N,2025-04-30,2025-05-31,quantile,0.25,0.0001179752071038,WNV cases
359,ScV_N,2025-04-30,2025-05-31,quantile,0.3,0.0001199060352519,WNV cases
360,ScV_N,2025-04-30,2025-05-31,quantile,0.35,0.0001214476069435,WNV cases
361,ScV_N,2025-04-30,2025-05-31,quantile,0.4,0.0001223800354637,WNV cases
362,ScV_N,2025-04-30,2025-05-31,quantile,0.45,0.0001250454224646,WNV cases
363,ScV_N,2025-04-30,2025-05-31,quantile,0.5,0.0001263563026441,WNV cases
364,ScV_N,2025-04-30,2025-05-31,quantile,0.55,0.0001271843648282,WNV cases
365,ScV_N,2025-04-30,2025-05-31,quantile,0.6,0.000128480955027,WNV cases
366,ScV_N,2025-04-30,2025-05-31,quantile,0.65,0.000130859829369,WNV cases
367,ScV_N,2025-04-30,2025-05-31,quantile,0.7,0.0001318580762017,WNV cases
368,ScV_N,2025-04-30,2025-05-31,quantile,0.75,0.0001326403289567,WNV cases
369,ScV_N,2025-04-30,2025-05-31,quantile,0.8,0.0001340670569334,WNV cases
370,ScV_N,2025-04-30,2025-05-31,quantile,0.85,0.0001348555961158,WNV cases
371,ScV_N,2025-04-30,2025-05-31,quantile,0.9,0.0001388933887938,WNV cases
372,ScV_N,2025-04-30,2025-05-31,quantile,0.95,0.0001440369524061,WNV cases
373,ScV_N,2025-04-30,2025-05-31,quantile,0.99,0.0001487370464019,WNV cases
374,ScV_N,2025-04-30,2025-06-30,cdf,0,8.528534560744972e-37,No WNV activity
375,ScV_N,2025-04-30,2025-06-30,quantile,0.01,0.0248799417167902,WNV cases
376,ScV_N,2025-04-30,2025-06-30,quantile,0.05,0.028520718216896,WNV cases
377,ScV_N,2025-04-30,2025-06-30,quantile,0.1,0.028971754014492,WNV cases
378,ScV_N,2025-04-30,2025-06-30,quantile,0.15,0.0294326096773147,WNV cases
379,ScV_N,2025-04-30,2025-06-30,quantile,0.2,0.0297490414232015,WNV cases
380,ScV_N,2025-04-30,2025-06-30,quantile,0.25,0.030125318095088,WNV cases
381,ScV_N,2025-04-30,2025-06-30,quantile,0.3,0.0306175630539655,WNV cases
382,ScV_N,2025-04-30,2025-06-30,quantile,0.35,0.0310124047100543,WNV cases
383,ScV_N,2025-04-30,2025-06-30,quantile,0.4,0.0312508791685104,WNV cases
384,ScV_N,2025-04-30,2025-06-30,quantile,0.45,0.03192999958992,WNV cases
385,ScV_N,2025-04-30,2025-06-30,quantile,0.5,0.0322660207748413,WNV cases
386,ScV_N,2025-04-30,2025-06-30,quantile,0.55,0.0324794836342334,WNV cases
387,ScV_N,2025-04-30,2025-06-30,quantile,0.6,0.0328126400709152,WNV cases
388,ScV_N,2025-04-30,2025-06-30,quantile,0.65,0.0334188714623451,WNV cases
389,ScV_N,2025-04-30,2025-06-30,quantile,0.7,0.0336699485778808,WNV cases
390,ScV_N,2025-04-30,2025-06-30,quantile,0.75,0.0338728837668895,WNV cases
391,ScV_N,2025-04-30,2025-06-30,quantile,0.8,0.034242108464241,WNV cases
392,ScV_N,2025-04-30,2025-06-30,quantile,0.85,0.0344435200095176,WNV cases
393,ScV_N,2025-04-30,2025-06-30,quantile,0.9,0.0354772321879863,WNV cases
394,ScV_N,2025-04-30,2025-06-30,quantile,0.95,0.0367885902523994,WNV cases
395,ScV_N,2025-04-30,2025-06-30,quantile,0.99,0.0379916541278362,WNV cases
396,ScV_N,2025-04-30,2025-07-31,cdf,0,1.266467426006225e-36,No WNV activity
397,ScV_N,2025-04-30,2025-07-31,quantile,0.01,1.843442440032959,WNV cases
398,ScV_N,2025-04-30,2025-07-31,quantile,0.05,2.1147189140319824,WNV cases
399,ScV_N,2025-04-30,2025-07-31,quantile,0.1,2.147557258605957,WNV cases
400,ScV_N,2025-04-30,2025-07-31,quantile,0.15,2.181544542312622,WNV cases
401,ScV_N,2025-04-30,2025-07-31,quantile,0.2,2.20525860786438,WNV cases
402,ScV_N,2025-04-30,2025-07-31,quantile,0.25,2.233448028564453,WNV cases
403,ScV_N,2025-04-30,2025-07-31,quantile,0.3,2.269840717315674,WNV cases
404,ScV_N,2025-04-30,2025-07-31,quantile,0.35,2.299257278442383,WNV cases
405,ScV_N,2025-04-30,2025-07-31,quantile,0.4,2.3170034885406494,WNV cases
406,ScV_N,2025-04-30,2025-07-31,quantile,0.45,2.3671464920043945,WNV cases
407,ScV_N,2025-04-30,2025-07-31,quantile,0.5,2.3922276496887207,WNV cases
408,ScV_N,2025-04-30,2025-07-31,quantile,0.55,2.408336639404297,WNV cases
409,ScV_N,2025-04-30,2025-07-31,quantile,0.6,2.433316707611084,WNV cases
410,ScV_N,2025-04-30,2025-07-31,quantile,0.65,2.4780993461608887,WNV cases
411,ScV_N,2025-04-30,2025-07-31,quantile,0.7,2.496838331222534,WNV cases
412,ScV_N,2025-04-30,2025-07-31,quantile,0.75,2.5115890502929688,WNV cases
413,ScV_N,2025-04-30,2025-07-31,quantile,0.8,2.5397117137908936,WNV cases
414,ScV_N,2025-04-30,2025-07-31,quantile,0.85,2.554652690887451,WNV cases
415,ScV_N,2025-04-30,2025-07-31,quantile,0.9,2.631619453430176,WNV cases
416,ScV_N,2025-04-30,2025-07-31,quantile,0.95,2.7285826206207275,WNV cases
417,ScV_N,2025-04-30,2025-07-31,quantile,0.99,2.818131446838379,WNV cases
418,ScV_N,2025-04-30,2025-08-31,cdf,0,2.3983530720468046e-36,No WNV activity
419,ScV_N,2025-04-30,2025-08-31,quantile,0.01,37.20639419555664,WNV cases
420,ScV_N,2025-04-30,2025-08-31,quantile,0.05,42.73213577270508,WNV cases
421,ScV_N,2025-04-30,2025-08-31,quantile,0.1,43.37521743774414,WNV cases
422,ScV_N,2025-04-30,2025-08-31,quantile,0.15,44.05570602416992,WNV cases
423,ScV_N,2025-04-30,2025-08-31,quantile,0.2,44.54347610473633,WNV cases
424,ScV_N,2025-04-30,2025-08-31,quantile,0.25,45.12268829345703,WNV cases
425,ScV_N,2025-04-30,2025-08-31,quantile,0.3,45.854400634765625,WNV cases
426,ScV_N,2025-04-30,2025-08-31,quantile,0.35,46.45376205444336,WNV cases
427,ScV_N,2025-04-30,2025-08-31,quantile,0.4,46.8141975402832,WNV cases
428,ScV_N,2025-04-30,2025-08-31,quantile,0.45,47.8204231262207,WNV cases
429,ScV_N,2025-04-30,2025-08-31,quantile,0.5,48.33277893066406,WNV cases
430,ScV_N,2025-04-30,2025-08-31,quantile,0.55,48.66750717163086,WNV cases
431,ScV_N,2025-04-30,2025-08-31,quantile,0.6,49.18151092529297,WNV cases
432,ScV_N,2025-04-30,2025-08-31,quantile,0.65,50.08073425292969,WNV cases
433,ScV_N,2025-04-30,2025-08-31,quantile,0.7,50.473594665527344,WNV cases
434,ScV_N,2025-04-30,2025-08-31,quantile,0.75,50.75167846679688,WNV cases
435,ScV_N,2025-04-30,2025-08-31,quantile,0.8,51.344703674316406,WNV cases
436,ScV_N,2025-04-30,2025-08-31,quantile,0.85,51.64686584472656,WNV cases
437,ScV_N,2025-04-30,2025-08-31,quantile,0.9,53.213165283203125,WNV cases
438,ScV_N,2025-04-30,2025-08-31,quantile,0.95,55.1629524230957,WNV cases
439,ScV_N,2025-04-30,2025-08-31,quantile,0.99,56.98435592651367,WNV cases
440,ScV_N,2025-04-30,2025-09-30,cdf,0,3.346276811542257e-36,No WNV activity
441,ScV_N,2025-04-30,2025-09-30,quantile,0.01,28.801687240600582,WNV cases
442,ScV_N,2025-04-30,2025-09-30,quantile,0.05,33.11178970336914,WNV cases
443,ScV_N,2025-04-30,2025-09-30,quantile,0.1,33.58473587036133,WNV cases
444,ScV_N,2025-04-30,2025-09-30,quantile,0.15,34.10988998413086,WNV cases
445,ScV_N,2025-04-30,2025-09-30,quantile,0.2,34.488773345947266,WNV cases
446,ScV_N,2025-04-30,2025-09-30,quantile,0.25,34.9451789855957,WNV cases
447,ScV_N,2025-04-30,2025-09-30,quantile,0.3,35.50623321533203,WNV cases
448,ScV_N,2025-04-30,2025-09-30,quantile,0.35,35.97366714477539,WNV cases
449,ScV_N,2025-04-30,2025-09-30,quantile,0.4,36.25377655029297,WNV cases
450,ScV_N,2025-04-30,2025-09-30,quantile,0.45,37.02388381958008,WNV cases
451,ScV_N,2025-04-30,2025-09-30,quantile,0.5,37.42495727539063,WNV cases
452,ScV_N,2025-04-30,2025-09-30,quantile,0.55,37.69219207763672,WNV cases
453,ScV_N,2025-04-30,2025-09-30,quantile,0.6,38.09950256347656,WNV cases
454,ScV_N,2025-04-30,2025-09-30,quantile,0.65,38.78666687011719,WNV cases
455,ScV_N,2025-04-30,2025-09-30,quantile,0.7,39.1040267944336,WNV cases
456,ScV_N,2025-04-30,2025-09-30,quantile,0.75,39.29880905151367,WNV cases
457,ScV_N,2025-04-30,2025-09-30,quantile,0.8,39.78498458862305,WNV cases
458,ScV_N,2025-04-30,2025-09-30,quantile,0.85,40.01826858520508,WNV cases
459,ScV_N,2025-04-30,2025-09-30,quantile,0.9,41.24140167236328,WNV cases
460,ScV_N,2025-04-30,2025-09-30,quantile,0.95,42.73340225219727,WNV cases
461,ScV_N,2025-04-30,2025-09-30,quantile,0.99,44.15446090698242,WNV cases
462,ScV_N,2025-04-30,2025-10-31,cdf,0,1.1765361793048123e-35,No WNV activity
463,ScV_N,2025-04-30,2025-10-31,quantile,0.01,5.858556747436523,WNV cases
464,ScV_N,2025-04-30,2025-10-31,quantile,0.05,6.756035804748535,WNV cases
465,ScV_N,2025-04-30,2025-10-31,quantile,0.1,6.835236072540283,WNV cases
466,ScV_N,2025-04-30,2025-10-31,quantile,0.15,6.948590755462647,WNV cases
467,ScV_N,2025-04-30,2025-10-31,quantile,0.2,7.022266864776611,WNV cases
468,ScV_N,2025-04-30,2025-10-31,quantile,0.25,7.1206464767456055,WNV cases
469,ScV_N,2025-04-30,2025-10-31,quantile,0.3,7.231362819671631,WNV cases
470,ScV_N,2025-04-30,2025-10-31,quantile,0.35,7.328908920288086,WNV cases
471,ScV_N,2025-04-30,2025-10-31,quantile,0.4,7.386703968048096,WNV cases
472,ScV_N,2025-04-30,2025-10-31,quantile,0.45,7.538763523101807,WNV cases
473,ScV_N,2025-04-30,2025-10-31,quantile,0.5,7.631912708282471,WNV cases
474,ScV_N,2025-04-30,2025-10-31,quantile,0.55,7.682259559631348,WNV cases
475,ScV_N,2025-04-30,2025-10-31,quantile,0.6,7.771407604217529,WNV cases
476,ScV_N,2025-04-30,2025-10-31,quantile,0.65,7.905550479888916,WNV cases
477,ScV_N,2025-04-30,2025-10-31,quantile,0.7,7.972490310668945,WNV cases
478,ScV_N,2025-04-30,2025-10-31,quantile,0.75,8.005081176757812,WNV cases
479,ScV_N,2025-04-30,2025-10-31,quantile,0.8,8.114227294921875,WNV cases
480,ScV_N,2025-04-30,2025-10-31,quantile,0.85,8.172755241394043,WNV cases
481,ScV_N,2025-04-30,2025-10-31,quantile,0.9,8.406689643859863,WNV cases
482,ScV_N,2025-04-30,2025-10-31,quantile,0.95,8.717751502990723,WNV cases
483,ScV_N,2025-04-30,2025-10-31,quantile,0.99,9.014423370361328,WNV cases
484,ScV_N,2025-04-30,2025-11-30,cdf,0,3.699220894835118e-28,No WNV activity
485,ScV_N,2025-04-30,2025-11-30,quantile,0.01,0.1195640638470649,WNV cases
486,ScV_N,2025-04-30,2025-11-30,quantile,0.05,0.1393050998449325,WNV cases
487,ScV_N,2025-04-30,2025-11-30,quantile,0.1,0.1413260251283645,WNV cases
488,ScV_N,2025-04-30,2025-11-30,quantile,0.15,0.1439961194992065,WNV cases
489,ScV_N,2025-04-30,2025-11-30,quantile,0.2,0.1460309475660324,WNV cases
490,ScV_N,2025-04-30,2025-11-30,quantile,0.25,0.1480451226234436,WNV cases
491,ScV_N,2025-04-30,2025-11-30,quantile,0.3,0.1513907760381698,WNV cases
492,ScV_N,2025-04-30,2025-11-30,quantile,0.35,0.153089091181755,WNV cases
493,ScV_N,2025-04-30,2025-11-30,quantile,0.4,0.1550014019012451,WNV cases
494,ScV_N,2025-04-30,2025-11-30,quantile,0.45,0.158313050866127,WNV cases
495,ScV_N,2025-04-30,2025-11-30,quantile,0.5,0.1597993224859237,WNV cases
496,ScV_N,2025-04-30,2025-11-30,quantile,0.55,0.1615845113992691,WNV cases
497,ScV_N,2025-04-30,2025-11-30,quantile,0.6,0.1639222949743271,WNV cases
498,ScV_N,2025-04-30,2025-11-30,quantile,0.65,0.1654732525348663,WNV cases
499,ScV_N,2025-04-30,2025-11-30,quantile,0.7,0.1667723357677459,WNV cases
500,ScV_N,2025-04-30,2025-11-30,quantile,0.75,0.1694221645593643,WNV cases
501,ScV_N,2025-04-30,2025-11-30,quantile,0.8,0.1713749170303344,WNV cases
502,ScV_N,2025-04-30,2025-11-30,quantile,0.85,0.1741882264614105,WNV cases
503,ScV_N,2025-04-30,2025-11-30,quantile,0.9,0.1803670525550842,WNV cases
504,ScV_N,2025-04-30,2025-11-30,quantile,0.95,0.1839211285114288,WNV cases
505,ScV_N,2025-04-30,2025-11-30,quantile,0.99,0.1946595907211303,WNV cases
506,ScV_N,2025-04-30,2025-12-31,cdf,0,4.211693100494644e-20,No WNV activity
507,ScV_N,2025-04-30,2025-12-31,quantile,0.01,0.0009963355259969,WNV cases
508,ScV_N,2025-04-30,2025-12-31,quantile,0.05,0.0011769480770453,WNV cases
509,ScV_N,2025-04-30,2025-12-31,quantile,0.1,0.0011904670391231,WNV cases
510,ScV_N,2025-04-30,2025-12-31,quantile,0.15,0.0012344083515927,WNV cases
511,ScV_N,2025-04-30,2025-12-31,quantile,0.2,0.0012530611129477,WNV cases
512,ScV_N,2025-04-30,2025-12-31,quantile,0.25,0.0012989657698199,WNV cases
513,ScV_N,2025-04-30,2025-12-31,quantile,0.3,0.0013069690903648,WNV cases
514,ScV_N,2025-04-30,2025-12-31,quantile,0.35,0.0013322327286005,WNV cases
515,ScV_N,2025-04-30,2025-12-31,quantile,0.4,0.0013486114330589,WNV cases
516,ScV_N,2025-04-30,2025-12-31,quantile,0.45,0.0013726777397096,WNV cases
517,ScV_N,2025-04-30,2025-12-31,quantile,0.5,0.0013870887923985,WNV cases
518,ScV_N,2025-04-30,2025-12-31,quantile,0.55,0.0014094520593062,WNV cases
519,ScV_N,2025-04-30,2025-12-31,quantile,0.6,0.0014198167482391,WNV cases
520,ScV_N,2025-04-30,2025-12-31,quantile,0.65,0.0014264202909544,WNV cases
521,ScV_N,2025-04-30,2025-12-31,quantile,0.7,0.0014637736603617,WNV cases
522,ScV_N,2025-04-30,2025-12-31,quantile,0.75,0.0014856505440548,WNV cases
523,ScV_N,2025-04-30,2025-12-31,quantile,0.8,0.0015116699505597,WNV cases
524,ScV_N,2025-04-30,2025-12-31,quantile,0.85,0.0015527229988947,WNV cases
525,ScV_N,2025-04-30,2025-12-31,quantile,0.9,0.0015989097300916,WNV cases
526,ScV_N,2025-04-30,2025-12-31,quantile,0.95,0.0016656148945912,WNV cases
527,ScV_N,2025-04-30,2025-12-31,quantile,0.99,0.0017644318286329,WNV cases
528,ScV_S,2025-04-30,2025-05-31,cdf,0,6.884079499284719e-37,No WNV activity
529,ScV_S,2025-04-30,2025-05-31,quantile,0.01,0.0004594778001774,WNV cases
530,ScV_S,2025-04-30,2025-05-31,quantile,0.05,0.0005265086656436,WNV cases
531,ScV_S,2025-04-30,2025-05-31,quantile,0.1,0.0005349172279238,WNV cases
532,ScV_S,2025-04-30,2025-05-31,quantile,0.15,0.0005434510530903,WNV cases
533,ScV_S,2025-04-30,2025-05-31,quantile,0.2,0.0005491833435371,WNV cases
534,ScV_S,2025-04-30,2025-05-31,quantile,0.25,0.0005561642465181,WNV cases
535,ScV_S,2025-04-30,2025-05-31,quantile,0.3,0.0005652663530781,WNV cases
536,ScV_S,2025-04-30,2025-05-31,quantile,0.35,0.0005725341034121,WNV cases
537,ScV_S,2025-04-30,2025-05-31,quantile,0.4,0.000576930004172,WNV cases
538,ScV_S,2025-04-30,2025-05-31,quantile,0.45,0.0005894947098568,WNV cases
539,ScV_S,2025-04-30,2025-05-31,quantile,0.5,0.0005956750246696,WNV cases
540,ScV_S,2025-04-30,2025-05-31,quantile,0.55,0.000599579536356,WNV cases
541,ScV_S,2025-04-30,2025-05-31,quantile,0.6,0.0006056927377358,WNV cases
542,ScV_S,2025-04-30,2025-05-31,quantile,0.65,0.0006169069674797,WNV cases
543,ScV_S,2025-04-30,2025-05-31,quantile,0.7,0.0006216114852577,WNV cases
544,ScV_S,2025-04-30,2025-05-31,quantile,0.75,0.0006253013270907,WNV cases
545,ScV_S,2025-04-30,2025-05-31,quantile,0.8,0.0006320281536318,WNV cases
546,ScV_S,2025-04-30,2025-05-31,quantile,0.85,0.0006357455276884,WNV cases
547,ScV_S,2025-04-30,2025-05-31,quantile,0.9,0.0006547817029058,WNV cases
548,ScV_S,2025-04-30,2025-05-31,quantile,0.95,0.0006790289771743,WNV cases
549,ScV_S,2025-04-30,2025-05-31,quantile,0.99,0.0007011873531155,WNV cases
550,ScV_S,2025-04-30,2025-06-30,cdf,0,8.237354011100795e-37,No WNV activity
551,ScV_S,2025-04-30,2025-06-30,quantile,0.01,0.0321859382092952,WNV cases
552,ScV_S,2025-04-30,2025-06-30,quantile,0.05,0.0368934869766235,WNV cases
553,ScV_S,2025-04-30,2025-06-30,quantile,0.1,0.0374776758253574,WNV cases
554,ScV_S,2025-04-30,2025-06-30,quantile,0.15,0.0380741320550441,WNV cases
555,ScV_S,2025-04-30,2025-06-30,quantile,0.2,0.0384829901158809,WNV cases
556,ScV_S,2025-04-30,2025-06-30,quantile,0.25,0.0389694385230541,WNV cases
557,ScV_S,2025-04-30,2025-06-30,quantile,0.3,0.0396063812077045,WNV cases
558,ScV_S,2025-04-30,2025-06-30,quantile,0.35,0.0401167534291744,WNV cases
559,ScV_S,2025-04-30,2025-06-30,quantile,0.4,0.0404253005981445,WNV cases
560,ScV_S,2025-04-30,2025-06-30,quantile,0.45,0.0413039997220039,WNV cases
561,ScV_S,2025-04-30,2025-06-30,quantile,0.5,0.0417383387684822,WNV cases
562,ScV_S,2025-04-30,2025-06-30,quantile,0.55,0.0420141778886318,WNV cases
563,ScV_S,2025-04-30,2025-06-30,quantile,0.6,0.042444746941328,WNV cases
564,ScV_S,2025-04-30,2025-06-30,quantile,0.65,0.0432292111217975,WNV cases
565,ScV_S,2025-04-30,2025-06-30,quantile,0.7,0.0435546748340129,WNV cases
566,ScV_S,2025-04-30,2025-06-30,quantile,0.75,0.0438165925443172,WNV cases
567,ScV_S,2025-04-30,2025-06-30,quantile,0.8,0.0442932955920696,WNV cases
568,ScV_S,2025-04-30,2025-06-30,quantile,0.85,0.0445537753403186,WNV cases
569,ScV_S,2025-04-30,2025-06-30,quantile,0.9,0.0458904132246971,WNV cases
570,ScV_S,2025-04-30,2025-06-30,quantile,0.95,0.0475872121751308,WNV cases
571,ScV_S,2025-04-30,2025-06-30,quantile,0.99,0.0491426177322864,WNV cases
572,ScV_S,2025-04-30,2025-07-31,cdf,0,1.1453206652449296e-36,No WNV activity
573,ScV_S,2025-04-30,2025-07-31,quantile,0.01,1.0722920894622805,WNV cases
574,ScV_S,2025-04-30,2025-07-31,quantile,0.05,1.2298686504364014,WNV cases
575,ScV_S,2025-04-30,2025-07-31,quantile,0.1,1.2490469217300415,WNV cases
576,ScV_S,2025-04-30,2025-07-31,quantile,0.15,1.2688374519348145,WNV cases
577,ScV_S,2025-04-30,2025-07-31,quantile,0.2,1.2825919389724731,WNV cases
578,ScV_S,2025-04-30,2025-07-31,quantile,0.25,1.2989462614059448,WNV cases
579,ScV_S,2025-04-30,2025-07-31,quantile,0.3,1.3201252222061155,WNV cases
580,ScV_S,2025-04-30,2025-07-31,quantile,0.35,1.3372126817703247,WNV cases
581,ScV_S,2025-04-30,2025-07-31,quantile,0.4,1.3475230932235718,WNV cases
582,ScV_S,2025-04-30,2025-07-31,quantile,0.45,1.3767138719558716,WNV cases
583,ScV_S,2025-04-30,2025-07-31,quantile,0.5,1.3912755250930786,WNV cases
584,ScV_S,2025-04-30,2025-07-31,quantile,0.55,1.400605082511902,WNV cases
585,ScV_S,2025-04-30,2025-07-31,quantile,0.6,1.415095329284668,WNV cases
586,ScV_S,2025-04-30,2025-07-31,quantile,0.65,1.4411603212356567,WNV cases
587,ScV_S,2025-04-30,2025-07-31,quantile,0.7,1.4520015716552734,WNV cases
588,ScV_S,2025-04-30,2025-07-31,quantile,0.75,1.460660696029663,WNV cases
589,ScV_S,2025-04-30,2025-07-31,quantile,0.8,1.4769147634506226,WNV cases
590,ScV_S,2025-04-30,2025-07-31,quantile,0.85,1.4856019020080566,WNV cases
591,ScV_S,2025-04-30,2025-07-31,quantile,0.9,1.5303175449371338,WNV cases
592,ScV_S,2025-04-30,2025-07-31,quantile,0.95,1.586742877960205,WNV cases
593,ScV_S,2025-04-30,2025-07-31,quantile,0.99,1.6387721300125122,WNV cases
594,ScV_S,2025-04-30,2025-08-31,cdf,0,1.726850755970544e-36,No WNV activity
595,ScV_S,2025-04-30,2025-08-31,quantile,0.01,27.2181339263916,WNV cases
596,ScV_S,2025-04-30,2025-08-31,quantile,0.05,31.2414665222168,WNV cases
597,ScV_S,2025-04-30,2025-08-31,quantile,0.1,31.7192325592041,WNV cases
598,ScV_S,2025-04-30,2025-08-31,quantile,0.15,32.21908950805664,WNV cases
599,ScV_S,2025-04-30,2025-08-31,quantile,0.2,32.57247543334961,WNV cases
600,ScV_S,2025-04-30,2025-08-31,quantile,0.25,32.99234390258789,WNV cases
601,ScV_S,2025-04-30,2025-08-31,quantile,0.3,33.52865982055664,WNV cases
602,ScV_S,2025-04-30,2025-08-31,quantile,0.35,33.96500396728516,WNV cases
603,ScV_S,2025-04-30,2025-08-31,quantile,0.4,34.22781753540039,WNV cases
604,ScV_S,2025-04-30,2025-08-31,quantile,0.45,34.96608352661133,WNV cases
605,ScV_S,2025-04-30,2025-08-31,quantile,0.5,35.33858871459961,WNV cases
606,ScV_S,2025-04-30,2025-08-31,quantile,0.55,35.579856872558594,WNV cases
607,ScV_S,2025-04-30,2025-08-31,quantile,0.6,35.95219421386719,WNV cases
608,ScV_S,2025-04-30,2025-08-31,quantile,0.65,36.611724853515625,WNV cases
609,ScV_S,2025-04-30,2025-08-31,quantile,0.7,36.89364242553711,WNV cases
610,ScV_S,2025-04-30,2025-08-31,quantile,0.75,37.10438537597656,WNV cases
611,ScV_S,2025-04-30,2025-08-31,quantile,0.8,37.528717041015625,WNV cases
612,ScV_S,2025-04-30,2025-08-31,quantile,0.85,37.7495346069336,WNV cases
613,ScV_S,2025-04-30,2025-08-31,quantile,0.9,38.890533447265625,WNV cases
614,ScV_S,2025-04-30,2025-08-31,quantile,0.95,40.31951904296875,WNV cases
615,ScV_S,2025-04-30,2025-08-31,quantile,0.99,41.64668655395508,WNV cases
616,ScV_S,2025-04-30,2025-09-30,cdf,0,2.109012319015688e-36,No WNV activity
617,ScV_S,2025-04-30,2025-09-30,quantile,0.01,36.0489616394043,WNV cases
618,ScV_S,2025-04-30,2025-09-30,quantile,0.05,41.40169525146485,WNV cases
619,ScV_S,2025-04-30,2025-09-30,quantile,0.1,42.01632308959961,WNV cases
620,ScV_S,2025-04-30,2025-09-30,quantile,0.15,42.67357635498047,WNV cases
621,ScV_S,2025-04-30,2025-09-30,quantile,0.2,43.14618682861328,WNV cases
622,ScV_S,2025-04-30,2025-09-30,quantile,0.25,43.70820617675781,WNV cases
623,ScV_S,2025-04-30,2025-09-30,quantile,0.3,44.41460800170898,WNV cases
624,ScV_S,2025-04-30,2025-09-30,quantile,0.35,44.99510192871094,WNV cases
